Node,Degree,Betweenness,Closeness,Authority,Eigenvector,Openness
romchernyshev,2,0.0,5.95291246242224e-05,3.3116584684752906e-18,0.0003338809992561,0.0001653348029760434
BehindTheLineMedia,2,0.0,5.95291246242224e-05,8.279146171188227e-19,0.0003338809992561,0.00016533480297604227
videotekashow,2,0.0,5.95291246242224e-05,1.6558292342376453e-18,0.0003338809992561,0.00016533480297604265
sonini_papers,2,0.0,5.95291246242224e-05,2.4837438513564683e-18,0.0003338809992561,0.000165334802976043
daneshagahi,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
kavuncity,2,0.0,5.95291246242224e-05,-1.2418719256782341e-18,0.0003338809992561,0.00016533480297604134
rasantro,2,0.0,5.95291246242224e-05,1.0348932713985282e-18,0.0003338809992561,0.00016533480297604235
MELEGATEAM,2,0.0,5.95291246242224e-05,-1.6558292342376453e-18,0.0003338809992561,0.00016533480297604118
agituha,2,0.0,5.95291246242224e-05,-2.0697865427970565e-18,0.0003338809992561,0.00016533480297604102
pertsevisthere,2,0.0,5.95291246242224e-05,8.279146171188227e-19,0.0003338809992561,0.00016533480297604227
ActionZealandia,2,0.0,5.95291246242224e-05,-6.209359628391171e-19,0.0003338809992561,0.00016533480297604167
afric_ylbIbka,2,0.0,5.95291246242224e-05,2.8977011599158785e-18,0.0003338809992561,0.0001653348029760432
RICASE2020,1,0.0,2.97645623121112e-05,1.7634105764669783e-06,0.0001726970685807,7.781463961005695e-07
shadow_works,1,0.0,2.97645623121112e-05,2.4268249883059625e-06,0.0001726970685807,1.0708936102652957e-06
factsmania777,1,0.0,2.97645623121112e-05,8.739073567950736e-05,0.0001726970685807,3.8563217737566085e-05
shitpostandaesthetics,1,0.0,2.97645623121112e-05,4.7713981011354096e-08,0.0001726970685807,2.1054916463791546e-08
merissahamiltonaz,1,0.0,2.97645623121112e-05,3.2070938731358444e-05,0.0001726970685807,1.4152056093010942e-05
capacityexpansion,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
AfricanStream,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
twicetoldtales,1,0.0,2.97645623121112e-05,1.811063224947424e-19,0.0001726970685807,6.655979809419508e-18
kinseigo,1,0.0,2.97645623121112e-05,1.6558292342376453e-18,0.0001726970685807,7.306735982896202e-18
Jegermig6,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
updatenews2023,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
nazbolunion,1,0.0,2.97645623121112e-05,7.761699535488962e-20,0.0001726970685807,6.610312709526407e-18
RoganStein,1,0.0,2.97645623121112e-05,7.073113648880298e-08,0.0001726970685807,3.121177773145865e-08
tippingpointuk,1,0.0,2.97645623121112e-05,0.0001361673904575,0.0001726970685807,6.008706399069452e-05
tayniyuzbek,1,0.0,2.97645623121112e-05,-5.174466356992641e-19,0.0001726970685807,6.347726885141075e-18
VerifyQus,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
anti_semitic,1,0.0,2.97645623121112e-05,5.174466356992641e-19,0.0001726970685807,6.804397884072087e-18
KurdisCat,1,0.0,2.97645623121112e-05,-1.5523399070977924e-19,0.0001726970685807,6.50756173476693e-18
reiveritatem,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
GodSquadPatriot,1,0.0,2.97645623121112e-05,2.5872331784963202e-20,0.0001726970685807,6.587479159579857e-18
hammernewsnetwork,1,0.0,2.97645623121112e-05,3.253711399573475e-08,0.0001726970685807,1.4357766900436214e-08
lilykorea,1,0.0,2.97645623121112e-05,-3.3116584684752906e-18,0.0001726970685807,5.114715188027341e-18
brodetsky_2,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
botg23,1,0.0,2.97645623121112e-05,1.5523399070977924e-19,0.0001726970685807,6.644563034446233e-18
Lisichanskinfo,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
TheBoglord,1,0.0,2.97645623121112e-05,6.582524184418675e-08,0.0001726970685807,2.9046936322276808e-08
neuroinrp,1,0.0,2.97645623121112e-05,8.279146171188227e-19,0.0001726970685807,6.94139918375139e-18
JustTheSauce,1,0.0,2.97645623121112e-05,1.532582448970449e-05,0.0001726970685807,6.762880552603701e-06
shartedpantslol,1,0.0,2.97645623121112e-05,-6.209359628391171e-19,0.0001726970685807,6.302059785247973e-18
chipda,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
Slovensko_slovakom,1,0.0,2.97645623121112e-05,2.0697865427970565e-18,0.0001726970685807,7.489404382468607e-18
TXAuditNews,1,0.0,2.97645623121112e-05,-1.4488505799579392e-18,0.0001726970685807,5.936722986103163e-18
fljeeper71DVA,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
DF_P1,1,0.0,2.97645623121112e-05,5.236232114516776e-06,0.0001726970685807,2.310610588033272e-06
Nederland_Wordt_Wakker,1,0.0,2.97645623121112e-05,1.5445585469301646e-05,0.0001726970685807,6.81572790188802e-06
Digitalntelligence,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
yieldchannel,1,0.0,2.97645623121112e-05,6.209359628391171e-19,0.0001726970685807,6.850064983965189e-18
realgabrielmareAF,1,0.0,2.97645623121112e-05,1.53886442249358e-07,0.0001726970685807,6.79060123908149e-08
LaurenWitzkeOfficial,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
lovelyanarchistmemes,1,0.0,2.97645623121112e-05,2.333837871179261e-08,0.0001726970685807,1.0298608582262051e-08
channelredline,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
speculator_75,1,0.0,2.97645623121112e-05,1.0348932713985282e-19,0.0001726970685807,6.621729484499682e-18
chiefmoody,1,0.0,2.97645623121112e-05,1.5388644225049638e-07,0.0001726970685807,6.790601239131725e-08
shoeposting,1,0.0,2.97645623121112e-05,6.419465721992431e-08,0.0001726970685807,2.8327402501946532e-08
thingsyoumightbeinterestedin,1,0.0,2.97645623121112e-05,2.652051211886062e-06,0.0001726970685807,1.1702799792275645e-06
Palestine_Resist,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
ilcanarinonellaminieradicarbone,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
SamAdamZTN,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
TexasPB,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
dailygrind,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
garu_ch,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
meta_modern,1,0.0,2.97645623121112e-05,1.6558292342376453e-18,0.0001726970685807,7.306735982896202e-18
UnknownRebels,1,0.0,2.97645623121112e-05,-6.209359628391171e-19,0.0001726970685807,6.302059785247973e-18
brainshare,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
ksenyaboletskaya,1,0.0,2.97645623121112e-05,2.587233178496321e-19,0.0001726970685807,6.6902301343393344e-18
RGSMemeDump,1,0.0,2.97645623121112e-05,1.6558292342376453e-18,0.0001726970685807,7.306735982896202e-18
The_Reaper_Says,1,0.0,2.97645623121112e-05,5.174466356992641e-19,0.0001726970685807,6.804397884072087e-18
koenigsblau_Denkfabrik,1,0.0,2.97645623121112e-05,6.209359628391171e-19,0.0001726970685807,6.850064983965189e-18
ShellShQck,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
Tacheles_von_Peter_Echevers,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
UnserGlaubeistderSieg,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
bedezsolt,1,0.0,2.97645623121112e-05,2.5872331784963202e-20,0.0001726970685807,6.587479159579857e-18
FreyjasBulletinInternational,1,0.0,2.97645623121112e-05,-3.1046798141955853e-19,0.0001726970685807,6.439061084927277e-18
Airborne1126,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
allinformierendes_Daniel,1,0.0,2.97645623121112e-05,8.279146171188227e-19,0.0001726970685807,6.94139918375139e-18
laguerrecontrelenom,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
global_observers,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
ElvisPresley_theKing,1,0.0,2.97645623121112e-05,6.209359628391171e-19,0.0001726970685807,6.850064983965189e-18
mmcru,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
JamesWindsorGI,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
reforum,1,0.0,2.97645623121112e-05,6.209359628391171e-19,0.0001726970685807,6.850064983965189e-18
HarmonyHope,1,0.0,2.97645623121112e-05,1.2290998754664728e-07,0.0001726970685807,5.423692312008116e-08
TradRussia,1,0.0,2.97645623121112e-05,-7.761699535488962e-20,0.0001726970685807,6.541812059686755e-18
lowlyingscience,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
katakdirebus,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
mamodemeemstash,1,0.0,2.97645623121112e-05,2.0697865427970565e-18,0.0001726970685807,7.489404382468607e-18
epivakoronews,1,0.0,2.97645623121112e-05,1.6558292342376453e-18,0.0001726970685807,7.306735982896202e-18
GoyGirl,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
prensabox,1,0.0,2.97645623121112e-05,-5.174466356992641e-19,0.0001726970685807,6.347726885141075e-18
toastpilled_channel,1,0.0,2.97645623121112e-05,1.245433279018403e-07,0.0001726970685807,5.49576729715053e-08
TheFascifistArchive,1,0.0,2.97645623121112e-05,8.279146171188227e-19,0.0001726970685807,6.94139918375139e-18
cotlovan_contrust,1,0.0,2.97645623121112e-05,2.0697865427970564e-19,0.0001726970685807,6.667396584392784e-18
SAScorp,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
La_satira_di_Satyrus,1,0.0,2.97645623121112e-05,1.1824617054513478e-10,0.0001726970685807,5.2178910734594505e-11
ReunificacionistasRioplatenses,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
IniciaelCambioLC,1,0.0,2.97645623121112e-05,4.9674877027129365e-18,0.0001726970685807,8.768083179475442e-18
parentalrebuffmoscow2020,1,0.0,2.97645623121112e-05,5.174466356992641e-19,0.0001726970685807,6.804397884072087e-18
eXtinctionRebellion,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
BarrrsGroup,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
RobertSepehr,1,0.0,2.97645623121112e-05,-2.587233178496321e-19,0.0001726970685807,6.4618946348738276e-18
ksubeauty,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
giannici_official,1,0.0,2.97645623121112e-05,-2.0697865427970564e-19,0.0001726970685807,6.484728184820378e-18
trudovonline,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
ElectionIntegrityMAChan,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
szhurova,1,0.0,2.97645623121112e-05,-7.244252899789696e-19,0.0001726970685807,6.256392685354872e-18
rainbowewewewewew,1,0.0,2.97645623121112e-05,-3.3116584684752906e-18,0.0001726970685807,5.114715188027341e-18
joonigger,1,0.0,2.97645623121112e-05,2.8977011599158785e-18,0.0001726970685807,7.854741181613416e-18
crimeanewscom,1,0.0,2.97645623121112e-05,-6.468082946240803e-20,0.0001726970685807,6.5475204471733926e-18
contaniments,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
Socialnazionalismo,1,0.0,2.97645623121112e-05,-2.8977011599158785e-18,0.0001726970685807,5.297383587599746e-18
QFScryptosurfer,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
unpluggingthematrix,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
Supernov2022,1,0.0,2.97645623121112e-05,-2.0697865427970564e-19,0.0001726970685807,6.484728184820378e-18
electionintegrityinwashpa,1,0.0,2.97645623121112e-05,3.2612724453808443e-08,0.0001726970685807,1.439113179358262e-08
EnfrardgenomAsien,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
sdselivanova,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
oleksiihoncharenko,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
MarkFinchemAZ,1,0.0,2.97645623121112e-05,2.44441525398462e-06,0.0001726970685807,1.078655728757069e-06
guidetokulchur,1,0.0,2.97645623121112e-05,1.2936165892481606e-19,0.0001726970685807,6.6331462594729575e-18
AmericaFirstAudits,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
rupor_project,1,0.0,2.97645623121112e-05,-2.0697865427970564e-19,0.0001726970685807,6.484728184820378e-18
korobov_latyncev,1,0.0,2.97645623121112e-05,-5.795402319831757e-18,0.0001726970685807,4.0187047905929106e-18
donbasspacifique,1,0.0,2.97645623121112e-05,-3.1046798141955853e-19,0.0001726970685807,6.439061084927277e-18
TogoIntel,1,0.0,2.97645623121112e-05,-4.1395730855941133e-19,0.0001726970685807,6.393393985034176e-18
SETexasProudBoys,1,0.0,2.97645623121112e-05,9.437712995016738e-07,0.0001726970685807,4.1646128545238475e-07
ultimaoramd,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
whitedatenet,1,0.0,2.97645623121112e-05,4.9674877027129365e-18,0.0001726970685807,8.768083179475442e-18
MattWalshShow,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
zuppaposting,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
maitanov_online,1,0.0,2.97645623121112e-05,1.5523399070977924e-19,0.0001726970685807,6.644563034446233e-18
YeYintH,1,0.0,2.97645623121112e-05,2.8977011599158785e-18,0.0001726970685807,7.854741181613416e-18
ColumbusProudBoys,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
My_Name_Is_MarQ_1111,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
southernnat,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
AmalekInternationalV5,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
fightwing,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
hanzpal,1,0.0,2.97645623121112e-05,8.279146171188227e-19,0.0001726970685807,6.94139918375139e-18
poppysfieldproject,1,0.0,2.97645623121112e-05,1.8538403450026193e-09,0.0001726970685807,8.180506651400052e-10
Saararchiv,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
cinema_boogaloo,1,0.0,2.97645623121112e-05,-6.209359628391171e-19,0.0001726970685807,6.302059785247973e-18
Trump2021news,1,0.0,2.97645623121112e-05,6.209359628391171e-19,0.0001726970685807,6.850064983965189e-18
aktuellekrise,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
fakel_mrg,1,0.0,2.97645623121112e-05,-4.1395730855941133e-19,0.0001726970685807,6.393393985034176e-18
musk_twitter,1,0.0,2.97645623121112e-05,-6.209359628391171e-19,0.0001726970685807,6.302059785247973e-18
UkrRuSSwar,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
RuedigerKlosMdL,1,0.0,2.97645623121112e-05,-5.174466356992641e-19,0.0001726970685807,6.347726885141075e-18
BellonasWarRoom,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
fugone_o_resistenza,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
interslavicthings,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
natalibera25,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
TheWesternist,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
deathinformation_ua,1,0.0,2.97645623121112e-05,8.279146171188227e-19,0.0001726970685807,6.94139918375139e-18
anele_english,1,0.0,2.97645623121112e-05,2.0697865427970565e-18,0.0001726970685807,7.489404382468607e-18
VociDallaStrada,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
stopzoofascism,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
sadomazonin_d,1,0.0,2.97645623121112e-05,3.3116584684752906e-18,0.0001726970685807,8.037409581185821e-18
WLM_USA_MINNESOTA,1,0.0,2.97645623121112e-05,-4.1395730855941133e-19,0.0001726970685807,6.393393985034176e-18
NAMANMV,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
NeuroniFunzionanti,1,0.0,2.97645623121112e-05,1.6170207365602004e-20,0.0001726970685807,6.583197868964878e-18
Myxbits,1,0.0,2.97645623121112e-05,-3.3116584684752906e-18,0.0001726970685807,5.114715188027341e-18
prometheus,1,0.0,2.97645623121112e-05,-4.139573085594113e-18,0.0001726970685807,4.7493783888825305e-18
alzatiitaliaofficial,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
MelGibsonsFlask,1,0.0,2.97645623121112e-05,-9.05531612473712e-20,0.0001726970685807,6.536103672200118e-18
tierraplana,1,0.0,2.97645623121112e-05,3.3116584684752906e-18,0.0001726970685807,8.037409581185821e-18
TN_Nationalists,1,0.0,2.97645623121112e-05,-4.139573085594113e-18,0.0001726970685807,4.7493783888825305e-18
tempest_exults,1,0.0,2.97645623121112e-05,-3.3116584684752906e-18,0.0001726970685807,5.114715188027341e-18
ApocaypticProphetsResurrected,1,0.0,2.97645623121112e-05,-7.244252899789696e-19,0.0001726970685807,6.256392685354872e-18
NASBUR,1,0.0,2.97645623121112e-05,1.6558292342376453e-18,0.0001726970685807,7.306735982896202e-18
kubanec,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
Dark_Enlightenment,1,0.0,2.97645623121112e-05,1.2433212789679472e-08,0.0001726970685807,5.486447606058292e-09
Thirdintifada,1,0.0,2.97645623121112e-05,2.0697865427970565e-18,0.0001726970685807,7.489404382468607e-18
terremotilive24,1,0.0,2.97645623121112e-05,6.209359628391171e-19,0.0001726970685807,6.850064983965189e-18
JurijBondarenko,1,0.0,2.97645623121112e-05,-1.2936165892481606e-19,0.0001726970685807,6.5189785097402045e-18
cine_fan,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
reconquistahelvetica,1,0.0,2.97645623121112e-05,-3.3116584684752906e-18,0.0001726970685807,5.114715188027341e-18
Divuhim0,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
winsdobro,1,0.0,2.97645623121112e-05,-5.174466356992641e-20,0.0001726970685807,6.553228834660031e-18
nppstnz,1,0.0,2.97645623121112e-05,1.4488505799579392e-18,0.0001726970685807,7.215401783109999e-18
nezlamni_980,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
manoftruthofficial,1,0.0,2.97645623121112e-05,-6.209359628391171e-19,0.0001726970685807,6.302059785247973e-18
alexkolmak,1,0.0,2.97645623121112e-05,-3.1046798141955853e-19,0.0001726970685807,6.439061084927277e-18
nadgrobmir,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
IntheboxWithJohnLawrence,1,0.0,2.97645623121112e-05,1.6558292342376453e-18,0.0001726970685807,7.306735982896202e-18
jemalloc,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
XRVJSV,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
deutschlandverstehen,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
redpillresistance,1,0.0,2.97645623121112e-05,2.0697865427970565e-18,0.0001726970685807,7.489404382468607e-18
Fx99999infox99999,1,0.0,2.97645623121112e-05,-4.9674877027129365e-18,0.0001726970685807,4.38404158973772e-18
eurojugend,1,0.0,2.97645623121112e-05,1.0348932713985282e-18,0.0001726970685807,7.032733383537594e-18
Tinktweets45,1,0.0,2.97645623121112e-05,4.139573085594113e-18,0.0001726970685807,8.402746380330632e-18
tomokoshimoyama,1,0.0,2.97645623121112e-05,5.795402319831757e-18,0.0001726970685807,9.133419978620252e-18
Mykola_Kuleba,1,0.0,2.97645623121112e-05,-1.0348932713985282e-18,0.0001726970685807,6.1193913856755685e-18
coltonboyles,1,0.0,2.97645623121112e-05,5.795402319831757e-18,0.0001726970685807,9.133419978620252e-18
marvbolgang,1,0.0,2.97645623121112e-05,-1.2936165892481601e-20,0.0001726970685807,6.570353997119943e-18
okolofoto,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
bapaxlo,1,0.0,2.97645623121112e-05,-2.4837438513564683e-18,0.0001726970685807,5.4800519871721504e-18
galaxyverge,1,0.0,2.97645623121112e-05,-8.279146171188227e-19,0.0001726970685807,6.210725585461771e-18
blubbybulletin,1,0.0,2.97645623121112e-05,3.3116584684752906e-18,0.0001726970685807,8.037409581185821e-18
random_curated,1,0.0,2.97645623121112e-05,-1.6558292342376453e-18,0.0001726970685807,5.845388786316961e-18
Big_Cheesen,1,0.0,2.97645623121112e-05,1.2936165892481606e-19,0.0001726970685807,6.6331462594729575e-18
endilluminati_2,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
PowerEnergetics,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
peopleexistingtogetherpeaceably,1,0.0,2.97645623121112e-05,-6.209359628391171e-19,0.0001726970685807,6.302059785247973e-18
PunisherBriefings,1,0.0,2.97645623121112e-05,3.1046798141955853e-19,0.0001726970685807,6.713063684285885e-18
alexandr_ozoransky,1,0.0,2.97645623121112e-05,-3.1046798141955853e-19,0.0001726970685807,6.439061084927277e-18
r_antiwork,1,0.0,2.97645623121112e-05,-2.0697865427970565e-18,0.0001726970685807,5.6627203867445556e-18
Laut_er_staerke,1,0.0,2.97645623121112e-05,2.0697865427970565e-18,0.0001726970685807,7.489404382468607e-18
USRBO,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
wrmbr,1,0.0,2.97645623121112e-05,2.4837438513564683e-18,0.0001726970685807,7.672072782041011e-18
indigoworldwidecommunity,1,0.0,2.97645623121112e-05,2.8977011599158785e-18,0.0001726970685807,7.854741181613416e-18
dereference_pointer_there,1,0.0,2.97645623121112e-05,-1.2418719256782341e-18,0.0001726970685807,6.028057185889365e-18
AuditTheVoteKansas,1,0.0,2.97645623121112e-05,4.1395730855941133e-19,0.0001726970685807,6.758730784178986e-18
MO_Can,1,0.0,2.97645623121112e-05,1.2418719256782341e-18,0.0001726970685807,7.124067583323797e-18
